LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,NUM_OF_CARDS,ANNUAL_INCOME,default
105067.4067445913,43.12530963902849,0.08978622072492515,0.5106917165111984,-1.013264308591272,2.100116446599248,0.49284299609463134,-1.3942644237469077,1,68797.62393377218,0
103799.00592790177,45.87416824585086,-0.6069288759885554,-1.81381550680302,1.5372627743031764,-1.4408075716208282,2.0125836423017565,-0.7091472631727971,1,64520.386717404544,0
115025.76463431671,40.970392240848845,3.5757468678757167,0.45231126527608745,-1.188236086510001,3.565555961936806,-0.34670466987570636,-0.4917956665632267,2,94840.79905368316,0
75116.8298254019,45.226118913773185,2.097045237428804,-3.07792468048558,1.0933085409306464,0.8687450951921907,3.659229475131394,-2.424504914934998,1,62871.991798719915,0
130797.32167835502,45.90032966806536,-1.5124991280640199,0.4187276019109395,0.5754620345589553,-2.3130216508802945,3.7726305822095716,-2.2611175044774514,3,117260.42278920634,1
81421.57922637083,38.813515354515346,2.949995580403629,-2.8510200066048648,-2.3224870505935393,0.3756807236283288,3.58214759533126,-1.7673994189134232,2,87455.53333323626,0
95017.07008130004,39.46591829315256,-0.8752714935166653,-0.7561117219269584,0.9305151572794222,-0.8764393239662788,1.8803004698195018,-1.3225352730659625,1,63710.413847470896,0
104659.52900260992,42.590395626927176,1.9875062666400893,-0.07167643653708777,1.2282038263558728,1.7610489573328496,-3.7177760393981543,1.6962539707037823,2,12951.513049680361,0
122064.43877342038,46.99571141883905,3.432752887267778,1.8770461525816935,-0.11584061693094792,2.7031119166437114,-2.0236385771046077,-0.700225971601972,1,50496.21846027692,1
87978.27576910944,47.796263724891446,-4.4508430177007705,-1.3568679678089097,-0.8393757425688726,-0.7115743380768283,3.8843883945241227,-2.8698482875327445,1,57985.32235597371,0
100618.09843107959,43.13779104889931,0.4676968342615384,-1.8622296050319906,0.8674276913469608,0.6260705817318442,2.104181609411024,-0.7784693403284515,1,85531.15178617218,0
154221.22119371512,51.77804050824716,3.429106313061469,1.1012993355314158,1.1852472467614408,-0.6965244703181535,-1.2794255852388696,0.6251139915250563,1,82852.05518743365,1
133783.4847397179,51.940695717746685,2.9586588597730175,2.718759772656843,-1.85229275850761,3.156515728721527,-3.804529248050091,-0.022714337743497404,2,31278.711238688393,1
125374.5667397313,46.054200632471876,0.7586290988552526,-0.6551608853768491,1.3237455489254997,1.6783532850740661,0.1431212077495249,0.4528759606078401,1,96842.93980755015,0
107220.40152146271,43.594917726133474,0.40481653835394393,-2.752677756648498,0.2677976652873126,-0.7722792107116863,-0.8454165945408969,2.1981055216014345,1,50177.503696983804,0
107287.74780062254,35.70548062614837,2.425998586825514,0.6160531619242602,-0.8162921660792138,-0.09439421777600299,-0.7572387476997177,-0.10983874780108305,2,59529.793080017174,0
92558.71895706585,40.02346803434559,-2.5941711750762146,0.0915807883454216,-1.7427358217747526,-1.2441366300954448,3.0518837065284394,-2.771731375852629,1,65031.06981339314,0
95551.4056118944,49.97796153460135,4.370707889339565,-3.3461184269269397,-0.488531062096988,1.4165948838305726,2.812619713775714,-1.3075762984771593,1,81116.20891891487,0
149901.16985187662,35.765137317597095,0.858831383489655,1.9771508074087356,0.22038281974204063,1.789629095908208,-5.26276009905522,3.9885139380394743,1,83717.16300518606,1
108565.44339621035,46.263135162155116,1.544341087693856,3.2732219031812777,0.6482149815885367,4.917637400581807,-4.029746287959824,-0.9290605813964499,2,9513.079443055613,1
123795.3741085094,40.03850571926925,-2.9112820308353697,1.0901499369080239,-0.020650511602989502,0.5774684919086633,0.506256113511851,-0.3572563982377013,1,96849.99557647223,0
51616.944635124724,35.09891581290982,1.22823907030213,-0.4451161151721519,1.7568547399621408,0.9019477794024331,3.7791222540982985,-4.806226559538512,1,34987.22681899551,0
134804.64893355922,59.10979606481988,-3.993042673644167,-2.8837309756114924,1.1608063098603412,-6.097171119140916,6.606854785591223,-2.1281050805558364,1,113305.17672913066,0
71285.112789232,26.726370699169138,2.7230789370341757,-0.7391520938254065,0.8157743533853581,2.2477373686512983,1.4245856581969614,-1.4803226238390188,1,77674.81715146042,0
87094.39794435861,33.40364058429871,-1.4629969772552833,-0.23627034400704738,0.7670903921065838,-0.007750449509569046,2.2227240832296156,-1.7723358277516665,2,75889.28594541833,0
146196.1985433612,35.15940183062446,-0.04432735136027277,1.952094873462983,0.7248255605854094,0.4188089064741173,-4.164982166468373,3.263164920304559,1,82533.30859554924,1
103861.09400643023,36.54463453189664,-2.499389716361693,0.18080698903950365,0.45679810983621355,-0.9827574247622404,2.194867671536615,-1.4304984836818575,2,86434.58150390007,1
93588.64645919258,33.71871007136821,0.3667535653902303,0.8807367509663886,-0.12054466785068123,2.0331514828206565,0.7656318466562017,-1.6357521989904524,2,76788.99022874494,0
92380.90688267142,48.58872921626252,-0.9943470236084823,-0.865644173288183,-0.07315782292742254,0.4929650752064667,1.4732289392286346,-1.8992625461389756,1,37595.21608846119,0
71866.27444384173,45.12873176175579,1.518091812005666,-3.397662219910385,2.3556289690884733,0.9141093920423181,3.3166904778695736,-2.02967444022606,1,54845.95446738703,0
102151.93131574933,44.21296287539771,1.589220758456956,0.14705550466424722,-0.8680317775096128,1.7240488427633585,1.5439710755099378,-2.184553935233124,2,73703.78921366106,0
79276.83587612945,38.36832259187986,0.4661748098483781,-1.4389547392391688,1.8229226161542995,1.1532743658702742,2.280400242643619,-1.867673918626839,1,64380.95824476682,0
107316.50890185825,42.545353349249524,0.8987470209454709,-1.2568084983481367,-0.4338726223247445,-0.4881244028032534,2.485818430452422,-1.1746183069796432,1,91944.84989025835,0
138392.1413417869,46.816799706757706,0.018108324891385252,0.7997100879676877,-0.060409294752570404,2.749184536082084,-1.4782227877288894,0.9808065296488369,1,96076.41668449256,0
135163.14697085094,41.711472237898974,-0.5229802139035475,0.9777976688179482,0.3260208066275943,1.15918297956558,0.1926906531975388,0.09615249589369312,1,114155.52992801882,1
84512.86576113652,31.526143515875116,-0.5640910636529409,1.3662954596236094,-0.6715921065175943,0.9714633843704721,-0.10473515145253026,-1.596950485095733,3,42779.49398091679,0
110640.10558140789,44.87858747925442,-2.176242206651194,-0.9023580600504426,-0.023871068746969946,0.8906463869898226,0.9455465820943262,-0.18198813577948658,1,79055.24237303928,0
85006.48937747354,47.12424745007077,-3.2298064385108156,-2.057573886776489,-1.7842328729554744,-1.694344654989239,5.060097071942069,-3.281708540718732,1,66965.60818604956,0
87620.45243344971,46.99572878823101,-4.547258009265349,-2.726413034884507,0.07602968664895711,-3.3827764704444987,7.728781125940519,-4.210497541638274,1,99069.41548007668,0
77002.65244106227,37.419422030514156,-1.2326234981404818,-2.7199405129166108,-1.1548506773209521,-0.8464926489042435,4.0285122734719,-1.8154789390925825,1,78616.42583149236,0
77403.48350241764,32.68518777544711,2.0177147760517675,-1.549365599626416,-1.7967832458768926,1.1749521716121236,2.0671376402331485,-1.3893645064719045,2,76097.47802950202,0
107518.97020939777,39.1066533623442,-0.9081698192236789,-0.19459828347154295,-1.8268444656712335,1.6362564634355163,-1.108629507492372,0.8189110122413572,2,64270.15811505851,1
151096.88734753698,46.55066951830128,-1.9411914090269966,2.2274997228081626,-0.03675841504470352,-0.12869995649022914,-2.583703382929477,1.4331645350394058,1,72479.6516170508,1
110723.72028313586,37.203850913138396,1.941289695636773,0.5453831230122004,-0.775696648101228,2.3655443334394306,0.08807738771458894,-0.5512400236970589,1,93697.49769330531,0
82415.15097917359,33.287678165809204,0.5438123574509803,-0.6342638809151895,0.5207592263469469,-0.9758914486614589,4.007334324851606,-3.0464445477412623,2,86543.1508007357,1
99478.65513977899,41.009314639064335,-1.8924694004910392,0.7907426666753192,0.2722317474079267,-1.0171179093739124,2.1608418831393865,-2.572739777062874,1,60124.645421256755,0
75793.214678927,32.60319629713182,-1.5185964274622963,1.3951936721091918,0.8503355529804406,1.4540442588259057,1.6154739931194546,-3.185573788943288,1,50649.60446559326,1
153386.69558690724,53.98635677349295,0.8273464203860355,-2.5930352361456865,2.6948223321955105,1.2301898966901859,-0.47750889907607935,3.103860075421551,1,125043.08858077011,0
114052.2549855633,55.238044706552934,-0.9057098994179762,-1.5461127223588755,0.41221379514787054,-0.04148636652018067,0.7365828918907524,-0.3893324772955603,1,47572.79219085454,0
115261.31022669714,45.3338354553034,3.304842629200431,-1.3886797376875732,-0.930580804964575,2.4624448555958596,0.5766557281182976,0.05706064032424041,1,97340.0820556675,0
88474.1823762546,38.37302816972492,2.0264165218985237,-1.703168813951645,1.181996454223222,1.0555170536893295,2.2928293735090803,-1.372887211028622,2,82524.26924411372,0
109166.76936631298,44.06798423074467,0.06429648060962134,-0.13094316661927918,-0.09839182710802215,0.8109183524047124,1.5645023848231048,-1.4489126934361412,2,81685.84373222881,0
171060.78237366682,54.277017201342446,1.798439257537908,1.0821428759952307,-0.4474482845167523,0.3533988947578216,-4.172491906140518,3.315625684563238,1,75743.97140834286,1
79162.40887707882,36.8457120566798,4.075630828410596,-2.687448320301593,1.5499642270042344,1.664641942199205,2.1139391775704133,-0.9967198195917828,1,78723.74217351244,0
143141.59895663807,45.92796921930665,-0.15567045153142156,-0.935309897753543,-0.944823893643764,-0.2768495692574784,0.7795338953780275,1.255140052603874,1,124602.18140994268,0
42923.00326451818,29.145188599609696,1.131921493155965,-1.806094399879127,-0.3195766085961834,-1.5273378077363438,6.261671994064327,-5.209784454617358,2,59490.66421222275,0
111038.29103845812,41.7543317676694,1.2059314249316275,-0.8268099175226236,1.4296110940944324,1.1203169164591695,1.2289484079852513,-0.48920375353579537,1,94585.75885947217,0
72190.98873423848,28.854891195509826,-2.0891269879137755,-2.5134132342076905,1.0959743249401694,-1.6263568464875557,2.8013954462843764,-0.5553570498245568,1,71063.1555579511,0
113884.55678799842,45.492960540813556,1.8827828997230736,-1.9222246583303528,1.6911732112803357,1.1435722518128049,1.2059952838060286,0.1535325402290273,1,95421.97875633395,0
116556.32399345709,47.03977804839421,-0.3602056484312186,-0.42205040989094933,0.8965041830082391,-1.1705423275645737,0.45980432257721937,-0.317532174844828,1,56791.946271788125,0
88796.28264753273,41.50523539927066,0.2625853905932889,0.06782986256178836,0.555825173633619,1.3230174971873416,0.7188821811857564,-1.8478144320195993,1,42974.08626220757,0
88356.62046578329,41.88952579861305,-1.7813873924412507,-2.9628395903169586,-1.0235708601710196,-1.465546081461569,2.7476821600816144,-0.5462737843406735,2,65075.05088980536,0
80036.23878714007,31.70542869572748,-1.209324482365719,-0.41867684592195376,-0.8945698475865421,1.2105308022506966,1.6847050372878782,-1.5036677635905302,2,71772.54028282494,0
109196.55622226022,41.87967270893465,-1.3941472408471072,-2.1384478851311264,0.8492500865931712,-2.7028628229942346,2.368861731164189,0.02940289942392149,2,83181.83999012652,0
94939.09394038127,41.77882905566059,-0.24683302296647125,-0.8857861972366575,1.4462797072440468,0.5003038635647341,-0.6434627001703463,0.1642168964468398,1,34202.35724781187,0
130820.34180742751,38.69030487193885,-1.2789825444160674,1.1433152280667742,1.6287302412863396,0.7781973951886884,-0.7791327444346967,0.740709029249911,2,97726.52008990364,1
43456.67913436236,22.090170148840357,1.539072415594756,-1.0051589856576693,0.8855832342134344,1.4368859148976993,3.2621393369559044,-3.3016662816132323,1,60152.673040158974,0
61679.19404014439,31.470871443523272,-2.042941812697543,-3.729274058606059,-0.44560971627225043,-2.1263794726923217,6.032598968465451,-2.4506759906617415,1,91468.24197678592,0
169632.15643270584,44.52779364796972,0.8855758914013332,2.6655261846787432,-0.6386331648454624,0.6338760342443619,-2.6286426067300566,1.8915779077122332,1,115967.03831005296,1
99531.38950112827,40.47615738473321,-1.4060029733170691,1.9385260084051903,-1.6509805566552327,0.5048023641263786,1.1950997847926714,-2.8816640062671537,1,53857.308518223595,1
87035.8385724332,36.33048739724047,0.6520974703130773,0.736703511690352,1.872324524626361,1.0077736225869278,2.1581141709400087,-3.0092140850923683,1,68218.47018065669,1
115057.15182458592,36.358168227077265,-1.6375183878834565,0.28057297483244614,-1.3782187035199713,-0.5867240718829987,1.6497545680559587,-0.6802614321246812,1,102985.33789018365,0
87619.83383287035,39.6485974004253,0.30195701681763587,0.23304306068531644,-1.7556466124438888,1.1032314622711719,2.3682805168457883,-2.9682694940179464,1,66125.90695315701,0
66995.25965960091,37.908758691176644,-1.917883013761883,-5.090650898187765,0.3586202068075248,-3.5005886750535224,7.815859159268029,-2.831622290429319,2,103601.79427960308,0
135130.2535996931,42.512819199802436,-0.44781022908605395,1.2811802333276183,-1.6818295669796135,-0.2664153979469621,-3.06068574568976,1.9367806950216062,2,53425.54523136547,1
99018.1327777171,44.504640507285146,0.3998870316494417,-1.5337746386787043,1.782295263849943,0.517342324707812,2.883292211837732,-1.7504619248317033,1,86087.84548399085,0
99471.85505355512,33.84507049873197,-1.8922331106084087,-0.1274964509340688,-1.6572079385712764,1.1277285181885897,-0.937988122186356,0.8288476746173116,1,62958.95419995774,1
121501.73446033309,45.86877238838843,-0.1029396564327365,-0.4982850938942698,0.04864713191439982,-1.546907941252484,0.9314514548911915,-0.24520149917088396,1,73371.13267714817,0
71311.2304081503,32.8486776829796,1.5929532382087825,0.6257781060221752,-0.7124304044342532,1.8316895591313334,0.7246603832003757,-2.540369855294829,1,37435.40548797618,1
96029.5171802233,40.56383750367604,-0.24080529477183765,-0.3511905081448029,1.660137640513782,-0.08732882343715198,3.123466715490173,-2.594252567385759,2,83218.86514899477,0
116525.05281720724,51.10928308563192,0.34612817650021654,-0.5977755069418054,0.11091107340960563,1.4039616921359874,1.5284626993833696,-1.3423276253860927,1,81409.05680711156,0
79924.7158855468,36.60609893963597,-2.230906931989426,-1.4492116744349457,-0.8084464297304403,-0.5018147720332731,3.8567668714557004,-2.417586141486395,1,78886.6795255115,0
97461.46895406742,49.183290535578536,-1.767998817523953,-3.5215300944785524,1.230102183073231,-2.6464809173342903,4.182218255488801,-1.2278227284662293,3,73354.41377170073,0
92391.38731820408,41.36860607233511,2.347826718371093,-0.8032983204884686,0.9626196204280031,2.592091955613848,0.7804208302880129,-1.2240934847388538,1,66964.63879604329,0
77105.8851198079,33.170211668529284,-1.5363628606473734,-0.5863080864040199,1.1888233141382298,0.2132109367626429,0.516393136238878,-0.823067330971988,2,38729.066388548825,0
89584.20659313642,46.32509733047414,-2.06793916654247,-1.6751057122771553,1.2956237825925554,-1.1884393625291123,4.290268175297907,-2.9141928730056517,2,69101.08084178316,0
154849.81327105634,50.81653857812895,-2.96262631099202,0.04917898338996918,-2.046265431346471,-1.2749011004582225,1.0663451404147395,0.7113405751461086,1,120931.15713294946,0
96814.28922263115,42.032869389535776,0.06638216125499952,-2.2234433514507197,0.6185239710746584,-1.0634416503998794,1.726089579392569,-0.26484497098206816,1,64990.81361184539,0
63409.72289051495,38.717706809474585,-1.9007993700161914,-2.8151772482872017,0.5973463810380026,3.834144570826608,4.352491049313223,-2.712310862671553,2,93086.92087317083,1
107425.49998844387,40.617210533746785,2.240506214047433,-1.151610707161931,0.9419721325922739,3.415441098989088,-1.562709749760669,1.4119608819155693,1,74122.95752773728,1
146548.9586539706,44.08801442878773,-2.2600316800349347,1.1661603047333262,-1.421083377099567,0.8259125221700708,-0.8610338101176301,1.1717298377663852,2,109721.83780654299,0
86871.37041042761,43.47650064709137,0.9803862583435122,-3.127172470268353,1.1312991452024375,-1.0730325024941583,4.041726475397004,-1.7718625001863755,1,79534.78800533133,0
81432.15698558252,41.74571805019242,-2.0632996665454733,-2.106184386687145,0.8677984994352393,-1.482955691959143,4.156553547822203,-2.4691548003601067,1,66315.55345920792,0
99358.81742348429,43.953563911141885,-0.2501718084979997,-1.4443101316509868,0.36641778969082495,-0.8816646138516689,0.41845092514847815,-0.04552547107850946,2,42523.45732844019,0
79762.6770621644,29.669415392780046,2.566560102453232,-1.3302092014403457,-0.87440802744437,0.06700516091579778,0.3922788669846797,-0.1235593387157492,2,56153.228663252485,0
91386.37140546736,41.26560767148628,-0.6481903664698778,-0.7676549427533755,0.31384309890203466,-0.8807008404896812,3.439602075452305,-2.7040094859900234,1,72896.90915018687,0
97966.6756024322,34.021099120191906,0.707596556936293,0.7614899061355496,1.3584476109827712,-0.34836482793955725,1.6706481274362353,-1.9600724429208212,1,77508.11001342816,0
121129.31611150374,40.28233582738319,-0.6461077121922371,2.3136703945402224,0.9005367329806482,-0.7841486830756834,-1.9558741821186822,-0.0933813369399148,2,38423.28638531738,0
84147.62511086548,34.87714533053577,0.18366669511464306,0.12935531478363926,0.13171682309422456,1.256499863045915,1.7264191566349292,-2.1987163455028087,1,67268.8698629348,0
114923.13345610732,44.748142657159974,3.579354564823779,2.320920305145271,1.377117433508258,3.969656439194313,-3.6174067494782816,-0.18620572381992928,1,29836.685892070866,1
97780.77452975734,38.83861109869177,0.38427474850982146,1.2073748022765822,1.107079460723044,1.9184009390124086,-1.4728757907644687,-0.6666987070140854,1,35389.62586575163,1
119178.45906729961,44.51859065423214,1.5518691287579003,-1.6923502853832346,-1.302002661701677,-0.06964292454047127,1.6092547479819543,0.09254073667848162,2,102251.16322824227,0
18379.283702366323,27.65386768269435,1.5398126344387646,-3.3284322056814712,-0.04509444918789725,-0.5188564945147183,6.483373632731065,-5.244771418384225,3,39470.48997044826,0
129184.23267738234,45.76907598828832,-1.0095877654889114,0.6881137550802466,0.7611413126527505,1.4102319672822121,-0.7719563834046627,0.3667806620260987,1,81458.49124350322,1
102358.92906361009,37.88497590527005,0.24444825804714498,-0.4609518655124264,-0.5950674874515303,-2.0668672028730484,2.500137020599781,-1.5767430904521995,2,78933.33045101844,0
90085.40947925212,35.326043344422644,1.7369483624095552,0.11825057243045001,-0.13968617229875882,0.44519401811166337,1.1064410417215498,-1.6812345647761542,1,61845.79160812564,1
100428.10949742721,39.179658958593755,0.8766961773116633,-1.1912284088707514,0.10975760599336436,0.9234702872325679,1.6287606270289692,-0.7142849426128164,1,88838.91814755417,0
106039.5935935101,41.79233568937723,0.8773594169300822,0.9422931921246409,0.6693094691936472,-0.6524449876561225,2.3188625851359372,-2.8392052352961876,2,74176.9310973465,1
90308.75645069865,42.90444433766935,1.9184487791237688,-3.0219682316719534,0.6289170608741751,0.4281351315126455,3.060064038355367,-1.1026292826924542,1,85944.38599252947,0
87248.99211151006,43.18343081582352,0.28488397135682786,-2.2001854294410754,-0.5328453764695744,-0.7673983716305477,3.8470719264786046,-2.281459735304548,1,75060.14449174874,0
82457.52813056586,32.69928172635588,-3.895496756906167,-0.6473329653666884,0.9360643915869674,-1.4760702425611951,2.3908926437490203,-1.4472572881796897,1,62190.709815120055,1
113415.85281966747,42.95631731709962,-2.028042553374161,0.19013208750271182,-0.19340580955180642,0.8305266360672892,-0.17236380835632048,-0.03799968247432939,2,67267.48368880416,1
113824.31300007906,45.79486756660783,2.2576126020787095,2.4019535281164055,0.1523894921547402,2.292126561078069,-1.3778450761479568,-1.7239867253105308,1,40908.503143784816,1
93538.01565932503,37.71989268788731,0.17399716182168268,-1.9476470246617925,-0.4807556850236828,-1.9701272585961889,2.574245638131737,-0.8312626747200437,2,74339.38708396051,0
100193.09874124693,49.77144705426254,-0.9628309855333786,-1.1601021583979911,-1.0224741297880318,-1.2455487668839762,3.081007215198037,-2.4305256668539643,1,58072.767126651524,0
55916.00057186935,24.39438661912483,2.7896127563824757,0.8092944994983291,2.3902945049506954,3.7889916806534054,0.6213098429769228,-2.7742738695083258,1,48018.34371092929,0
134566.15220601493,50.638004434612476,0.5882238452287959,-0.33524746569255137,-0.1893004695695063,1.4540992012885385,0.38258624989427,0.10119700843001755,2,99421.22410409982,0
123035.03359713664,41.70126394399988,-2.341839522208488,1.6041682898041363,0.6703023546736777,-2.335765316484041,2.279396013558488,-2.1583550456790483,2,87353.98491925807,0
122104.4700393966,45.8208619324796,-0.3377853945459406,0.1460842278633494,0.1470895818380148,1.5480322144638605,-1.7664039648555538,1.0417235210210247,2,59131.618538614865,1
123829.06900734268,48.019915453435246,1.8462740832660036,-1.1639297837715272,1.2436175678377877,-1.6661753425479668,0.5627465888748682,0.26174914282430084,2,69412.13688798147,0
154317.3773469652,38.92548527848008,-1.3407034214638038,2.6853115342129636,-1.2172386498895431,-0.5405317175945485,-4.73700477625694,3.257292029917795,1,65775.81368469843,1
88751.8450427082,34.793320621161755,-2.061110402653134,-0.6365337704113793,-0.7914631428376817,-0.5095473516783855,1.1279865898427137,-0.6978483845871684,1,58179.322879252766,1
66471.55151525784,36.843532494020636,-1.935658526478683,-2.7512347829836044,1.9443303158147736,-1.981855059545389,4.883378513636638,-2.7350092424796126,1,63314.647434162165,0
88369.35525613789,37.389783609479636,0.16616762595566992,-1.8874149268796665,1.0179915997989697,-0.8654215900853627,1.9184724122101757,-0.6811585433670992,2,65488.66734852734,0
60234.43326021945,40.24665488043514,-2.6572013507617314,-4.501629336110213,-0.17911148234595953,-1.8624993553519862,6.457281315954713,-2.88814071715956,1,75107.05411611039,0
95657.78447467342,33.41948131924883,-3.0247152809557734,-0.495024875400378,0.4556997235823749,-2.7316079929934887,3.7033166879459594,-1.933198348491192,1,91182.95961976009,0
133175.96911476768,39.25104951908551,-0.5685884552437532,0.2624685030683278,1.0605997745553115,0.4993291095564917,0.08491315010670689,0.8785621913020545,2,115560.7153298764,0
91226.8881434693,50.5772463983697,-4.080730459157683,-2.873020670036575,-0.2739500165702044,-2.519644128222607,6.179521667642269,-3.2636800832634867,1,81773.87865280033,0
124106.51988168563,47.633830756382544,-2.5378667625318085,-1.0052731731950737,-0.9531843385632386,-2.1414805093829314,0.23206680439835178,0.8591454447220255,2,61595.74324912296,0
93589.91038889301,45.57528477152266,-3.629980850139096,-0.5094619213903668,-1.0123417836661144,-0.5887179439291712,3.2318631441510144,-2.7415705694393027,1,61824.91799823097,0
100095.32797055984,41.50575279830463,-1.324841378923213,-1.304255243648015,-0.8871715942317684,-1.7814105468383459,3.1156842182358293,-1.57008313906138,1,79905.6018400344,0
71108.01054184897,38.52792795730147,3.328646052426916,-1.6261664123506072,1.5797187800870063,1.3434786225776596,2.757779231877879,-2.7442458652708424,1,58040.68210123965,0
77652.97306844465,32.937294892430685,-0.6491864976818165,-0.4225905835167275,0.061016026348572075,-0.17870864903046568,3.4240004786256795,-2.919156286371729,2,75985.81268430158,0
94373.52119858866,42.555787720500135,3.0880132487806082,-2.05041136683264,0.9138689034473524,2.8177058794938654,0.7431307435631926,-0.27515413699068136,1,76368.44672116185,0
63888.88049618189,37.941267014171025,2.4652642415722807,-2.488002357730131,0.21999147392510482,0.26344719634505176,4.074155715646837,-3.116611008848866,1,61000.87562291291,0
96797.45434584525,44.8587645211274,-2.4752615762119388,-1.379583128083781,0.06544209467121667,-2.9823662750343596,6.1658139445713065,-3.8506927040204872,1,95931.61713819396,0
126096.8141746872,56.775974294400896,-1.5438823297138695,-2.9046209511934915,0.10739635562395039,-0.36791257144099077,2.1906291597191974,0.2739618756147004,1,91174.6075775044,0
64526.73764148288,38.89205765467861,1.1192251684331829,-3.577691257928986,-0.22897866919380577,-2.0486257543557302,6.0256555694243605,-3.412121212343961,1,73881.5772387629,0
